"","playerID","year","team","games","rush_att","rush_yards","rush_avg","rush_td","receptions","rec_yards","rec_avg","yds_targ","rec_td","pass_att","pass_comp","pass_td","pass_yards","int_thrown","pass_avg","xp_att","xp_made","fg_att","fg_made","int_caught","tackles","sacks","fumble_rec","ret_td","targets","rz_targets","rz_rushes","rz_pass","rz_pass10","rz_pass5","pass20","pass40","rz_rush10","rz_rush5","rush20","rush40","rushStuff","rz_targets10","rz_targets5","targetsPen","rec20","rec40","fga29","fgm29","fga30","fgm30","fga40","fgm40","fga50","fgm50","total_tackles","assists","fumbles_forced","pass_defensed","offsnaps","defsnaps","stsnaps","passing300","passing350","passing400","rushing100","rushing150","rushing200","receiving100","receiving150","receiving200","fumbles","fumblesLost","sacksTaken","KickReturnYards","KickReturnTD","PuntReturnYards","PuntReturnTD","age","YPA","YPT","YPR","position","Rate","AVG","Max"
"66",3104,2011,"StL",11,0,0,0,0,51,683,13.3921566009521,5.83760690689087,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,29,0,5.83760683760684,0,"WR",7,10.64,19
"67",3111,2011,"Cin",9,0,0,0,0,11,115,10.4545450210571,8.84615421295166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,8.84615384615385,0,"TE",0,2.11,6.4
"68",3123,2011,"Pit",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,"WR",0,-0.181818181818182,0
"69",3147,2011,"Hou",15,0,0,0,0,39,474,12.1538457870483,8.03389835357666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,8.03389830508475,0,"WR",5,5.29411764705882,16.6
"70",3153,2011,"Dal",16,22,46,2.09090900421143,1,0,0,0,0,0,522,346,31,4184,10,8.01532554626465,0,0,0,0,0,0,0,0,0,0,0,12,70,39,11,55,10,5,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,3,36,0,0,0,0,31,8.01532567049808,0,2.09090909090909,"QB",7,19.9875,32.05
"71",3172,2011,"SD",13,0,0,0,0,64,778,12.15625,8.84090900421143,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,13,0,0,0,0,0,0,0,0,0,0,0,8,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,8.84090909090909,0,"TE",8,11.8571428571429,22.3
"72",3176,2011,"Jac",12,0,0,0,0,5,42,8.39999961853027,3.81818175315857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3.81818181818182,0,"WR",0,0.558333333333333,3.8
"73",3181,2011,"KC",6,1,7,7,0,4,35,8.75,2.69230771064758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2.69230769230769,7,"WR",0,2.03333333333333,10.5
"74",3217,2011,"NYG",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,"QB",2,0,0
"75",3279,2011,"TB",7,37,206,5.56756734848022,0,26,163,6.26923084259033,5.25806474685669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,4,0,0,0,0,0,0,0,2,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,31,0,5.25806451612903,5.56756756756757,"RB",1,6.84285714285714,14.1
"76",3505,2011,"Det",16,0,0,0,0,6,42,7,3.23076915740967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,3.23076923076923,0,"TE",1,0.864705882352941,7.5
"77",3730,2011,"Ari",16,0,0,0,0,80,1411,17.6375007629395,9.16233730316162,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,19,0,0,0,0,0,0,0,0,0,0,0,8,2,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,27,0,9.16233766233766,0,"WR",12,15.3647058823529,32.1
"78",3734,2011,"Sea",12,0,0,0,0,18,236,13.1111106872559,6.21052646636963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,6.21052631578947,0,"WR",1,3.21666666666667,11.1
"79",3739,2011,"TB",16,0,0,0,0,75,763,10.1733331680298,6.30578517913818,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,15,0,0,0,0,0,0,0,0,0,0,0,5,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,27,0,6.30578512396694,0,"TE",2,7.6125,17.7
"80",3756,2011,"StL",15,260,1145,4.4038462638855,5,42,333,7.92857122421265,5.74137926101685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,18,0,0,0,0,0,7,6,5,1,57,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,0,0,0,0,0,27,0,5.74137931034483,4.40384615384615,"RB",9,13.3866666666667,33.1
"81",3759,2011,"Ari",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,"TE",0,0,0
"82",3763,2011,"NYG",16,35,15,0.428571432828903,1,0,0,0,0,0,589,359,29,4933,16,8.37521266937256,0,0,0,0,0,0,0,0,0,0,0,1,81,35,20,65,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,8,4,28,0,0,0,0,30,8.37521222410866,0,0.428571428571429,"QB",12,21.705,30.7
"83",3764,2011,"Pit",15,31,70,2.25806450843811,0,0,0,0,0,0,513,324,21,4077,14,7.94736862182617,0,0,0,0,0,0,0,0,0,0,0,2,77,34,20,56,9,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,8,5,40,0,0,0,0,29,7.94736842105263,0,2.25806451612903,"QB",5,17.5205882352941,30.4
"84",3765,2011,"Chi",15,0,0,0,0,37,507,13.7027025222778,8.0476188659668,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,8.04761904761905,0,"WR",2,5.41333333333333,14
"85",3766,2011,"SD",16,26,36,1.38461542129517,1,0,0,0,0,0,582,366,27,4624,20,7.94501733779907,0,0,0,0,0,0,0,0,0,0,0,4,77,36,14,69,9,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,9,5,30,0,0,0,0,29,7.94501718213058,0,1.38461538461538,"QB",4,19.2529411764706,30.15
"86",3776,2011,"NYG",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,"WR",0,0,0
"87",3784,2011,"Min",11,0,0,0,0,38,466,12.2631578445435,8.47272682189941,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,29,0,8.47272727272727,0,"WR",2,7.23636363636364,18.6
"88",3792,2011,"Mia",2,2,1,0.5,0,0,0,0,0,0,10,6,0,60,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,30,6,0,0.5,"QB",0,0.55,1.1
"89",3793,2011,"Hou",10,15,9,0.600000023841858,2,0,0,0,0,0,292,178,15,2479,6,8.48972606658936,0,0,0,0,0,0,0,0,0,0,0,8,42,19,6,37,9,2,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,3,1,16,0,0,0,0,30,8.48972602739726,0,0.6,"QB",4,18.485,29.65
"90",3802,2011,"Jac",4,7,23,3.28571438789368,0,0,0,0,0,0,56,30,0,296,4,5.2857141494751,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,29,5.28571428571429,0,3.28571428571429,"QB",0,2.275,5.75
"91",3809,2011,"Bal",9,0,0,0,0,4,74,18.5,2.8461537361145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2.84615384615385,0,"WR",2,1.66363636363636,5.5
"92",3817,2011,"Pit",12,22,157,7.13636350631714,0,11,104,9.45454502105713,7.42857122421265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,3,0,0,0,0,0,1,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10,0,0,0,28,0,7.42857142857143,7.13636363636364,"RB",1,2.8,11.5
"93",3833,2011,"Hou",12,45,154,3.42222213745117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,7,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3.42222222222222,"RB",0,1.95714285714286,9.9
"94",3840,2011,"NO",16,1,9,9,0,32,503,15.71875,10.0600004196167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,1,0,0,0,0,0,0,0,0,0,0,2,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,29,0,10.06,9,"WR",4,5.43888888888889,17.8
"95",3841,2011,"Min",5,0,0,0,0,7,91,13,3.95652174949646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3.95652173913043,0,"WR",0,2.52,7.9
"96",3845,2011,"KC",7,0,0,0,0,9,89,9.88888931274414,7.41666650772095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,0,7.41666666666667,0,"WR",0,1.62857142857143,4.8
"97",3850,2011,"Pit",13,1,3,3,0,16,237,14.8125,7.90000009536743,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,29,0,7.9,3,"WR",2,3.82857142857143,11.8
"98",3872,2011,"Cle",13,0,0,0,0,37,410,11.0810813903809,5.77464771270752,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5.77464788732394,0,"TE",1,5.5,13.8
"99",3875,2011,"Car",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,"TE",0,0,0
"100",3876,2011,"Was",5,2,3,1.5,0,8,65,8.125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,1.5,"TE",0,2.16,6.4
"101",3881,2011,"Bal",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,"TE",1,0.388235294117647,6.6
"102",3949,2011,"Atl",16,301,1340,4.45182704925537,11,17,168,9.88235282897949,6.46153831481934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,64,0,0,0,0,0,35,23,10,3,78,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,3,2,0,0,0,0,0,29,0,6.46153846153846,4.45182724252492,"RB",9,13.2,29.2
"103",4064,2011,"SD",14,0,0,0,0,23,248,10.7826089859009,7.29411745071411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,202,0,32,0,7.29411764705882,0,"WR",0,2.73571428571429,11.2
"104",4114,2011,"Den",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,"QB",0,0,0
"105",4248,2011,"NE",16,4,30,7.5,0,122,1569,12.8606557846069,9.06936454772949,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,21,1,0,0,0,0,0,0,0,0,0,1,5,1,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,1,0,0,0,0,82,0,30,0,9.06936416184971,7.5,"WR",13,16.0684210526316,43.6
"106",4271,2011,"KC",16,0,0,0,0,8,114,14.25,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,29,0,9.5,0,"WR",0,0.9625,7.6
"107",4298,2011,"Hou",2,1,-1,-1,0,0,0,0,0,0,13,10,1,57,0,4.38461542129517,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.38461538461539,0,-1,"QB",0,3.375,6.85
"108",4306,2011,"SF",16,52,179,3.44230771064758,2,0,0,0,0,0,445,273,17,3144,5,7.0651683807373,0,0,0,0,0,0,0,0,0,0,0,4,67,26,9,42,6,4,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,44,0,0,0,0,27,7.06516853932584,0,3.44230769230769,"QB",3,16.1027777777778,31.75
"109",4307,2011,"GB",15,60,257,4.28333330154419,3,0,0,0,0,0,502,343,45,4643,6,9.24900436401367,0,0,0,0,0,0,0,0,0,0,0,17,94,43,22,62,14,13,6,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,4,0,36,0,0,0,0,27,9.24900398406374,0,4.28333333333333,"QB",15,28.2764705882353,51
"110",4309,2011,"Den",5,5,17,3.40000009536743,0,0,0,0,0,0,155,91,8,979,7,6.31612920761108,0,0,0,0,0,0,0,0,0,0,0,0,29,17,3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,9,0,0,0,0,28,6.31612903225806,0,3.4,"QB",1,12.4666666666667,23.35
"111",4309,2011,"KC",4,6,-4,-0.666666686534882,0,0,0,0,0,0,97,59,1,779,2,8.03092765808105,0,0,0,0,0,0,0,0,0,0,0,0,11,5,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,8.03092783505155,0,-0.666666666666667,"QB",1,12.4666666666667,23.35
"112",4311,2011,"Oak",6,18,60,3.33333325386047,2,0,0,0,0,0,165,100,6,1170,4,7.09090900421143,0,0,0,0,0,0,0,0,0,0,0,2,17,8,3,17,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,29,7.09090909090909,0,3.33333333333333,"QB",1,15.0833333333333,29.45
"113",4312,2011,"Ind",8,6,5,0.833333313465118,0,0,0,0,0,0,193,122,6,1201,4,6.22279787063599,0,0,0,0,0,0,0,0,0,0,0,0,32,11,5,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,3,14,0,0,0,0,27,6.22279792746114,0,0.833333333333333,"QB",1,8.31875,24.55
"114",4313,2011,"Car",2,2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,-1,"QB",0,-0.1,-0.1
"115",4315,2011,"StL",11,87,361,4.1494255065918,1,14,93,6.64285707473755,4.04347848892212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,8,0,0,0,0,0,5,5,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,29,0,4.04347826086957,4.14942528735632,"RB",1,4.7,16.5
"116",4320,2011,"NO",16,87,603,6.93103456497192,2,86,710,8.25581359863281,6.3392858505249,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,14,13,0,0,0,0,0,2,1,7,0,12,5,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,294,1,28,0,6.33928571428571,6.93103448275862,"RB",11,15.2444444444444,25.7
"117",4334,2011,"Phi",16,42,136,3.2380952835083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,28,0,0,0,29,0,0,3.23809523809524,"RB",0,1.1,6.4
"118",4335,2011,"SF",9,0,0,0,0,15,181,12.0666666030884,5.32352924346924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5.32352941176471,0,"WR",0,2.84444444444444,6.2
"119",4345,2011,"Cin",15,273,1067,3.90842485427856,6,15,82,5.46666669845581,3.72727274894714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,56,0,0,0,0,0,26,13,4,1,61,4,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,2,0,0,0,0,0,28,0,3.72727272727273,3.90842490842491,"RB",5,9.75625,21
"120",4349,2011,"StL",2,0,0,0,0,3,26,8.66666698455811,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,6.5,0,"WR",0,2.05,4.1
"121",4350,2011,"Atl",16,0,0,0,0,100,1296,12.960000038147,7.19999980926514,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,31,0,0,0,0,0,0,0,0,0,0,0,14,4,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,29,0,7.2,0,"WR",11,13.2666666666667,30.5
"122",4385,2011,"Buf",16,56,215,3.83928561210632,0,0,0,0,0,0,569,353,24,3832,23,6.73462200164795,0,0,0,0,0,0,0,0,0,0,0,15,85,41,13,49,8,6,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7,2,22,0,0,0,0,28,6.73462214411248,0,3.83928571428571,"QB",4,17.00625,28.6
"123",4394,2011,"Chi",11,114,422,3.70175433158875,6,5,50,10,5.55555534362793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,18,0,0,0,0,0,11,7,2,0,24,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,28,0,5.55555555555556,3.70175438596491,"RB",2,7.60909090909091,19
"124",4400,2011,"SF",16,282,1211,4.2943263053894,8,17,114,6.70588254928589,3.67741942405701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,47,0,0,0,0,0,23,15,13,3,52,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,2,0,0,0,0,0,28,0,3.67741935483871,4.29432624113475,"RB",8,11.8944444444444,21.6
"125",4402,2011,"NYG",14,152,571,3.75657892227173,7,15,128,8.53333377838135,5.5652174949646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,25,0,0,0,0,0,14,8,1,0,24,1,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,28,0,5.56521739130435,3.75657894736842,"RB",7,8.07777777777778,22.1
"126",4403,2011,"GB",15,134,559,4.17164182662964,2,19,268,14.1052627563477,11.1666669845581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,17,0,0,0,0,0,5,1,2,1,25,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,28,0,11.1666666666667,4.17164179104478,"RB",3,7.04375,22.3
"127",4409,2011,"Buf",2,0,0,0,0,1,16,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,28,0,4,0,"WR",0,1.05,2.1
"128",4411,2011,"NO",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,"WR",0,-0.111111111111111,0
"129",4414,2011,"SD",16,3,51,17,0,60,1106,18.4333324432373,9.61739158630371,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,13,0,0,0,0,0,0,0,0,1,1,0,6,2,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,28,0,9.61739130434783,17,"WR",7,12.2823529411765,35.6
"130",4430,2011,"Pit",16,1,6,6,0,51,631,12.3725490570068,8.41333293914795,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,13,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,28,0,8.41333333333333,6,"TE",5,6.33529411764706,14.5
"131",4431,2011,"Cle",14,0,0,0,0,14,131,9.35714244842529,5.23999977111816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,5.24,0,"TE",0,1.86428571428571,8.4
